IsHoliday,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,md1_present,md2_present,md3_present,md4_present,md5_present,Type_A,Type_B,Store_1,Store_2,Store_3,Dept_1,Dept_2,Dept_3,Dept_4,Dept_5,Black_Friday_no,Black_Friday_yes,Pre_christmas_no,Pre_christmas_yes,Lagged_Sales,Lagged_Available,Sales_diff,Difference
0,37392,88.07,3.682,0.0,0.0,0.0,0.0,0.0,218.8440545,7.567,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,16943.33,1.0,145.37999999999738,1566.1899999999987
0,202307,84.2,3.227,12355.5,295.05,100.15,6720.4,5506.53,221.5215064,6.565,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,10099.07,1.0,10767.870000000004,8020.060000000002
0,37392,85.85,3.494,3375.44,28.4,2.4,1880.43,555.9,225.4735085,6.334,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,7268.86,1.0,-1983.03,-568.0500000000002
0,151315,81.84,2.64,0.0,0.0,0.0,0.0,0.0,211.36990319999995,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,17313.46,1.0,726.0699999999997,1567.0499999999995
0,202307,81.83,2.577,0.0,0.0,0.0,0.0,0.0,211.1886931,8.099,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,21264.66,1.0,4273.929999999997,1637.2699999999966
0,37392,82.36,2.582,0.0,0.0,0.0,0.0,0.0,214.83224840000003,7.346,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,3546.95,1.0,1186.5650000000005,1616.7250000000006
0,151315,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,47346.32,1.0,-816.6399999999994,1733.6500000000015
0,37392,78.36,3.717,3589.7,0.0,3.72,2080.29,1760.69,226.1122067,6.334,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,8118.58,1.0,-1972.425,-2565.945000000001
1,151315,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,47785.93,1.0,-10643.419999999998,-228.70999999999916
1,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.9049073,7.057,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,35533.52,1.0,3697.82,0.0
0,151315,86.83,3.682,0.0,0.0,0.0,0.0,0.0,215.4834482,7.9620000000000015,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,15766.6,1.0,269.03999999999905,113.22999999999956
0,151315,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,18378.16,1.0,5132.330000000002,0.0
0,202307,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,17817.46,1.0,-2444.989999999998,306.02000000000044
0,37392,72.94,3.4730000000000003,0.0,0.0,0.0,0.0,0.0,217.9674705,7.551,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2705.53,1.0,1499.6299999999994,-213.71000000000004
0,202307,89.34,3.651,0.0,0.0,0.0,0.0,0.0,215.0749122,7.852,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,63850.33,1.0,1940.8849999999948,1602.5149999999994
0,202307,61.48,3.906,0.0,0.0,0.0,0.0,0.0,215.44487090000004,7.931,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,21277.66,1.0,-772.9549999999982,-1039.244999999999
0,151315,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,9335.24,1.0,-533.6799999999985,873.8300000000016
0,37392,45.95,2.989,0.0,0.0,0.0,0.0,0.0,215.8863367,7.551,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,11660.98,1.0,3390.5,-3132.880000000001
0,151315,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,17615.28,1.0,0.0,-617.1800000000002
0,151315,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.9620000000000015,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,34108.12,1.0,199.60999999999333,1652.6599999999964
0,202307,81.81,2.705,0.0,0.0,0.0,0.0,0.0,210.833616,8.2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,49046.81,1.0,-3561.1800000000007,-4246.740000000005
0,37392,78.6,2.759,0.0,0.0,0.0,0.0,0.0,214.2037634,7.343,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,5079.98,1.0,2214.58,1526.8099999999995
0,151315,86.41,3.637,0.0,0.0,0.0,0.0,0.0,214.9980596,7.682,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,7508.71,1.0,150.03999999999996,0.0
0,37392,86.15,2.619,0.0,0.0,0.0,0.0,0.0,214.8897938,7.346,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,13119.92,1.0,599.3099999999995,-1346.2900000000009
0,151315,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,12275.58,1.0,-2152.129999999999,0.0
0,37392,69.47,3.488,0.0,0.0,0.0,0.0,0.0,217.7235226,7.551,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,9186.32,1.0,1970.26,552.8500000000004
0,37392,84.84,3.648,0.0,0.0,0.0,0.0,0.0,218.4037974,7.574,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,18860.29,1.0,-1725.7200000000012,0.0
0,202307,42.83,3.01,0.0,0.0,0.0,0.0,0.0,211.8552668,8.027999999999999,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,62126.32,1.0,-344.0849999999992,1841.4749999999985
0,202307,66.98,2.78,0.0,0.0,0.0,0.0,0.0,210.0505833,8.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,31805.87,1.0,-3095.5249999999983,-377.8149999999987
0,202307,83.4,2.668,0.0,0.0,0.0,0.0,0.0,211.1120018,8.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,29784.34,1.0,-3999.150000000001,-2311.59
0,37392,80.19,3.467,0.0,0.0,0.0,0.0,0.0,219.7414914,7.567,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,7885.29,1.0,113.65000000000056,23.8700000000008
0,202307,78.69,3.452,12162.04,463.6,78.39,3610.78,10877.64,221.3877467,6.891,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,47662.59,1.0,-2176.959999999999,-3136.32
0,202307,82.59,2.642,0.0,0.0,0.0,0.0,0.0,210.7657317,8.099,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,49043.02,1.0,-4100.984999999993,-2845.0349999999958
0,202307,88.7,2.664,0.0,0.0,0.0,0.0,0.0,211.2596586,8.099,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,19453.79,1.0,1190.3600000000004,-2276.489999999998
1,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,48887.63,1.0,-3238.629999999997,-400.9199999999983
0,202307,47.55,2.869,0.0,0.0,0.0,0.0,0.0,211.0645458,8.163,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,48045.66,1.0,-105.35000000000582,-2710.9700000000007
0,37392,54.97,3.172,850.86,18.94,781.71,394.29,7297.1,222.1589519,7.197,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,4382.01,1.0,647.2749999999996,313.0149999999994
0,151315,88.54,3.575,0.0,0.0,0.0,0.0,0.0,215.3611087,7.9620000000000015,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,16148.87,1.0,-113.23000000000137,380.78999999999917
0,202307,59.33,3.297,10797.64,20445.0,443.32,4754.07,4787.16,217.6455387,7.441,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,55729.13,1.0,-31585.715,991.8650000000017
0,151315,87.16,2.627,0.0,0.0,0.0,0.0,0.0,211.5046621,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,16472.48,1.0,1142.7999999999993,689.1100000000006
0,202307,69.42,3.4730000000000003,0.0,0.0,0.0,0.0,0.0,214.2521573,8.027999999999999,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,26901.54,1.0,1707.5400000000006,2165.550000000003
0,202307,90.45,3.523,0.0,0.0,0.0,0.0,0.0,215.38689700000003,7.852,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,19877.34,1.0,766.8100000000012,1098.5600000000013
0,202307,86.26,2.653,0.0,0.0,0.0,0.0,0.0,210.9950134,8.2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,69633.65,1.0,-2729.5499999999884,-1683.5899999999967
0,202307,52.7,3.459,0.0,0.0,0.0,0.0,0.0,213.7646401,8.027999999999999,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,35432.41,1.0,-6823.330000000003,276.0900000000001
1,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,25343.45,1.0,-73.38999999999942,0.0
0,151315,80.91,2.669,0.0,0.0,0.0,0.0,0.0,211.2235333,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,6591.22,1.0,6847.504999999997,5580.8449999999975
0,37392,85.1,3.524,0.0,0.0,0.0,0.0,0.0,218.5467052,7.567,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,4484.47,1.0,331.4349999999995,-457.1850000000004
0,151315,70.43,3.891,10121.97,0.0,77.98,3750.59,4510.72,221.4356112,7.143,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,37718.51,1.0,-2064.945,-6406.644999999998
0,37392,82.28,3.256,3196.9,20.8,2.02,302.29,451.1,225.4340074,6.334,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,11884.36,1.0,-2736.475000000001,-3056.855
0,202307,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.53281980000003,7.057,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,64877.05,1.0,-3094.8150000000023,-723.5550000000003
0,202307,68.08,3.594,4461.89,0.0,1.14,1579.67,2642.29,223.0598077,6.17,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,59664.89,1.0,3460.8700000000026,-1011.9300000000003
0,151315,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,11135.17,1.0,-1011.7199999999992,-2152.129999999999
0,37392,61.7,3.297,8787.59,2006.62,200.01,570.57,1005.33,221.4117517,7.197,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,15836.73,1.0,-8899.029999999999,412.52000000000055
1,37392,53.2,2.943,0.0,0.0,0.0,0.0,0.0,214.6986466,7.564,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,12351.12,1.0,-5766.335000000001,1208.955
0,37392,85.18,3.638,6599.69,27.8,24.7,1743.76,428.74,225.8293063,6.334,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,18145.98,1.0,-1069.3499999999983,-3041.75
0,151315,80.94,2.624,0.0,0.0,0.0,0.0,0.0,211.5972246,7.787000000000001,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,19354.23,1.0,-917.6499999999977,314.0600000000013
0,202307,54.52,2.72,0.0,0.0,0.0,0.0,0.0,210.8733316,8.324,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,28660.87,1.0,-1340.7899999999972,-1126.8399999999965
0,37392,63.08,2.667,0.0,0.0,0.0,0.0,0.0,214.7027646,7.3679999999999986,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,4296.57,1.0,-91.40999999999985,137.53999999999996
0,151315,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.837999999999999,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,10856.85,1.0,1176.75,813.8199999999997
1,37392,68.71,2.735,0.0,0.0,0.0,0.0,0.0,215.0614025,7.564,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,9856.68,1.0,32379.335,1893.0749999999969
1,151315,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.24216980000003,8.106,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,39954.04,1.0,-2580.709999999999,2022.1200000000024
0,37392,82.1,2.668,0.0,0.0,0.0,0.0,0.0,214.787913,7.343,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,17083.4,1.0,51.169999999998254,1783.2999999999995
0,37392,69.45,3.906,0.0,0.0,0.0,0.0,0.0,219.1959827,7.574,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,3421.34,1.0,525.835,-106.125
0,151315,49.84,2.869,0.0,0.0,0.0,0.0,0.0,211.4053124,7.837999999999999,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,11219.78,1.0,813.8199999999997,46.76000000000022
0,202307,86.26,2.653,0.0,0.0,0.0,0.0,0.0,210.9950134,8.2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,10593.34,1.0,264.7800000000006,242.1800000000003
0,151315,44.04,3.016,0.0,0.0,0.0,0.0,0.0,211.82723430000004,7.742000000000001,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,17359.7,1.0,-9.115000000001599,9.114999999997963
0,151315,76.44,2.826,0.0,0.0,0.0,0.0,0.0,210.6170934,7.808,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,7919.86,1.0,591.3950000000012,697.3450000000012
0,151315,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,23082.14,1.0,622.2299999999996,2205.4500000000007
0,37392,74.66,3.506,370.99,6.35,4.0,5.94,180.07,226.9873637,6.034,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,10886.48,1.0,-1628.5100000000002,-2093.2700000000004
1,202307,44.57,3.129,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,21480.34,1.0,-11097.885,-1536.2549999999994
0,202307,88.7,2.664,0.0,0.0,0.0,0.0,0.0,211.2596586,8.099,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,46682.77,1.0,0.0,-3541.650000000001
0,151315,71.27,3.743,0.0,0.0,0.0,0.0,0.0,215.2918561,7.682,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,36514.43,1.0,-860.864999999998,2186.675000000003
0,202307,85.69,3.524,0.0,0.0,0.0,0.0,0.0,214.8368678,7.852,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,10950.77,1.0,9916.170000000002,10649.170000000002
0,151315,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,39886.06,1.0,-20334.945,861.5749999999971
0,202307,71.27,3.63,9262.12,0.0,42.67,3694.8,4612.01,221.380331,6.891,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,61750.11,1.0,2601.520000000004,403.44000000000227
0,37392,81.38,3.3110000000000004,1266.72,66.2,3.83,149.62,558.02,225.4438827,6.334,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,5991.01,1.0,-1175.1050000000005,-2040.7250000000006
0,151315,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,11135.17,0.0,0.0,-2604.9500000000007
0,151315,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.7332258,7.9620000000000015,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,41603.11,1.0,-9454.18,-17626.589999999997
0,37392,57.06,2.732,0.0,0.0,0.0,0.0,0.0,214.3241011,7.3679999999999986,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2444.09,1.0,1761.0699999999995,-97.43000000000029
0,151315,83.0,3.699,0.0,0.0,0.0,0.0,0.0,215.27365530000003,7.682,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,8120.7,1.0,-461.9499999999999,-1195.1399999999996
0,37392,76.9,2.624,0.0,0.0,0.0,0.0,0.0,214.9084516,7.346,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,5833.23,1.0,312.9250000000002,290.8149999999996
0,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,43712.78,1.0,-11563.85,-18552.370000000006
1,37392,84.99,3.73,2266.83,19.0,8.31,419.87,926.86,225.96602630000004,6.334,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,18159.86,1.0,-13052.63,-1643.46
1,37392,43.57,3.022,0.0,0.0,0.0,0.0,0.0,216.26609130000003,7.551,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,18184.36,1.0,-3028.67,0.0
1,151315,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.837999999999999,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,12080.36,1.0,-3523.07,291.15000000000146
0,151315,57.36,3.045,0.0,0.0,0.0,0.0,0.0,213.2478853,7.742000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,37373.33,1.0,-894.0800000000016,0.0
0,202307,88.55,3.494,5554.54,142.3,13.43,4187.43,5286.19,221.5954138,6.565,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,22851.99,1.0,-725.4700000000012,-1135.4300000000005
0,202307,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.0651993,7.057,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,41247.02,1.0,-11640.039999999995,-47787.11
0,37392,60.71,3.669,8368.5,298.46,1.39,1340.29,1416.22,224.5620291,6.832999999999998,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,22222.09,1.0,-5273.540000000001,-2307.5800000000017
0,202307,65.8,2.72,0.0,0.0,0.0,0.0,0.0,211.4713286,8.163,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,27101.46,1.0,1102.0800000000017,2771.720000000001
0,151315,77.72,3.786,0.0,0.0,0.0,0.0,0.0,215.5037878,7.682,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,44302.11,1.0,543.7050000000016,-226.29499999999825
0,37392,51.13,2.843,0.0,0.0,0.0,0.0,0.0,214.7693037,7.564,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,4732.03,1.0,297.2550000000001,778.2150000000001
0,202307,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,61438.15,1.0,344.0849999999992,3630.895000000004
0,202307,83.4,2.668,0.0,0.0,0.0,0.0,0.0,211.1120018,8.2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,49732.37,1.0,-4246.740000000005,0.0
0,151315,85.83,3.48,0.0,0.0,0.0,0.0,0.0,215.27717540000003,7.9620000000000015,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,15363.5,1.0,672.1399999999994,-113.23000000000137
0,151315,63.93,2.633,0.0,0.0,0.0,0.0,0.0,211.7467544,7.837999999999999,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,34912.45,1.0,289.99000000000524,-570.3799999999974
0,37392,79.87,3.899,0.0,0.0,0.0,0.0,0.0,219.3683556,7.574,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,4053.3,1.0,-106.125,337.47500000000036
0,151315,35.4,2.983,0.0,0.0,0.0,0.0,0.0,211.4574109,7.742000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,37947.8,1.0,-3860.7250000000063,-306.875
0,202307,67.14,3.907,0.0,0.0,0.0,0.0,0.0,215.3834778,7.931,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,41947.23,1.0,2976.064999999995,3497.9249999999956
0,202307,49.33,2.708,0.0,0.0,0.0,0.0,0.0,211.265543,8.163,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,24513.63,1.0,29266.9,23117.91
0,151315,88.54,3.575,0.0,0.0,0.0,0.0,0.0,215.3611087,7.9620000000000015,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,44623.23,1.0,434.989999999998,1797.260000000002
0,151315,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,20911.25,1.0,18198.14,13815.899999999998
0,151315,72.99,3.807,0.0,0.0,0.0,0.0,0.0,215.45990530000003,7.682,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,44464.74,1.0,1301.8349999999991,-777.9850000000006
0,37392,72.05,3.877,2784.82,130.68,1.75,425.29,904.8,225.0689541,6.664,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,8665.81,1.0,-811.6749999999993,-1048.545
0,151315,80.42,3.3110000000000004,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,13126.15,1.0,312.5749999999989,-6688.225000000002
0,151315,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,48563.69,1.0,-2034.010000000002,-816.6399999999994
0,37392,78.69,3.81,0.0,0.0,0.0,0.0,0.0,219.0236099,7.574,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,14481.21,1.0,533.630000000001,-166.12999999999917
1,151315,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.24216980000003,8.106,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,50605.27,1.0,-3009.9199999999987,2912.610000000001
0,151315,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.9620000000000015,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,47659.93,1.0,-3072.3050000000007,-4832.125
0,202307,67.2,3.814,3076.68,0.0,38.32,108.71,2708.9,221.255812,6.891,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,11178.49,1.0,62.2549999999992,821.6349999999983
0,151315,66.32,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,210.4887,7.808,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,10179.29,1.0,-1377.7299999999993,-425.239999999998
0,202307,81.04,3.346,12126.02,314.0,60.99,6058.6,36430.33,221.4411622,6.891,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,26047.39,1.0,-262.20000000000067,1317.4699999999975
0,202307,41.4,3.016,0.0,0.0,0.0,0.0,0.0,211.4864691,8.027999999999999,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,21445.52,1.0,2898.355,329.77500000000146
0,202307,48.74,3.172,8010.99,83.47,1897.27,4444.0,28238.93,218.3590319,7.441,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,64808.41,1.0,5130.25,9605.450000000004
0,37392,70.24,2.78,0.0,0.0,0.0,0.0,0.0,213.6716815,7.343,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,4006.1,1.0,-425.27999999999975,767.8800000000001
0,202307,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,73364.19,1.0,-3425.529999999999,-23572.369999999995
0,37392,88.45,3.684,0.0,0.0,0.0,0.0,0.0,218.90232090000003,7.567,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,15522.52,1.0,1554.1100000000006,-737.0599999999977
0,202307,65.41,2.77,0.0,0.0,0.0,0.0,0.0,210.2831653,8.2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,68286.2,1.0,-3407.739999999998,583.239999999998
0,151315,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.9620000000000015,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,19386.23,1.0,-8.354999999999562,-1184.494999999999
0,37392,66.99,2.633,0.0,0.0,0.0,0.0,0.0,215.060858,7.564,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,6947.26,1.0,1362.75,0.0
0,151315,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,37449.26,1.0,-1795.6949999999995,-696.4649999999965
0,202307,79.45,3.666,7106.05,1.91,1.65,1549.1,3946.03,222.6164329,6.565,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,66350.75,1.0,-2033.8099999999977,2816.900000000001
0,37392,72.04,2.716,0.0,0.0,0.0,0.0,0.0,215.2274686,7.564,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,4086.16,1.0,184.88000000000008,1200.0700000000004
0,202307,85.17,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,25785.19,1.0,0.0,2165.199999999997
0,151315,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,42060.21,1.0,-6406.644999999998,-1795.6949999999995
0,202307,59.69,2.728,0.0,0.0,0.0,0.0,0.0,211.6608975,8.163,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,64267.74,1.0,-950.2300000000032,950.229999999996
0,37392,52.05,2.5610000000000004,0.0,0.0,0.0,0.0,0.0,214.6475127,7.3679999999999986,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,7824.13,1.0,670.9700000000003,482.67000000000013
