IsHoliday,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,md1_present,md2_present,md3_present,md4_present,md5_present,Type_A,Type_B,Store_1,Store_2,Store_3,Dept_1,Dept_2,Dept_3,Dept_4,Dept_5,Black_Friday_no,Black_Friday_yes,Pre_christmas_no,Pre_christmas_yes,Lagged_Sales,Lagged_Available,Sales_diff,Difference
0,151315,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.66931069999998,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,45341.92,1.0,2318.010000000002,1268.8099999999977
0,151315,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.73322579999999,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,46391.12,1.0,1268.8099999999977,0.0
0,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,45008.22,1.0,2651.709999999999,-1764.1299999999974
0,151315,85.05,3.4939999999999998,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,49424.06,1.0,-1764.1299999999974,930.0199999999968
0,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.03841090000003,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,46729.91,1.0,930.0199999999968,1308.9599999999991
0,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.17194569999998,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,46350.97,1.0,1308.9599999999991,2687.4100000000035
0,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.30548050000002,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,44972.52,1.0,2687.4100000000035,-3335.5699999999997
0,151315,87.16,2.627,0.0,0.0,0.0,0.0,0.0,211.5046621,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,20915.95,1.0,11232.98,5429.91
0,151315,87.0,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.63942110000002,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,26719.02,1.0,5429.91,1508.3899999999994
0,151315,86.65,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.60336329999998,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,30640.54,1.0,1508.3899999999994,-8953.0
0,151315,85.22,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.5673056,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,41101.93,1.0,-8953.0,-19010.239999999998
0,151315,91.65,3.6839999999999997,0.0,0.0,0.0,0.0,0.0,215.544618,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,21331.51,1.0,10817.420000000002,899.9500000000007
0,151315,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,31248.98,1.0,899.9500000000007,0.0
0,151315,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.66931069999998,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,32148.93,1.0,0.0,-9454.18
0,151315,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.73322579999999,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,41603.11,1.0,-9454.18,-17626.589999999997
0,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,22716.7,1.0,9432.23,1817.2400000000016
0,151315,85.05,3.4939999999999998,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,30331.69,1.0,1817.2400000000016,3891.630000000001
0,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.03841090000003,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,28257.3,1.0,3891.630000000001,242.95999999999913
0,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.17194569999998,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,31905.97,1.0,242.95999999999913,-11563.849999999999
0,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.30548050000002,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,43712.78,1.0,-11563.849999999999,-18552.370000000003
0,151315,87.16,2.627,0.0,0.0,0.0,0.0,0.0,211.5046621,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,36419.68,1.0,1686.2200000000012,-2867.979999999996
0,151315,87.0,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.63942110000002,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,40973.88,1.0,-2867.979999999996,1644.239999999998
0,151315,86.65,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.60336329999998,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,36461.66,1.0,1644.239999999998,-1600.199999999997
0,151315,85.22,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.5673056,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,39706.1,1.0,-1600.199999999997,1701.300000000003
0,151315,91.65,3.6839999999999997,0.0,0.0,0.0,0.0,0.0,215.544618,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,35555.5,1.0,2550.4000000000015,-1233.189999999995
0,151315,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,39339.09,1.0,-1233.189999999995,655.9599999999991
0,151315,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.66931069999998,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,37449.94,1.0,655.9599999999991,-1042.9700000000012
0,151315,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.73322579999999,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,39148.87,1.0,-1042.9700000000012,610.7000000000044
0,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,35197.59,1.0,2908.310000000005,-3199.489999999998
0,151315,85.05,3.4939999999999998,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,41305.39,1.0,-3199.489999999998,-2237.9300000000003
0,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.03841090000003,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,40343.83,1.0,-2237.9300000000003,0.0
0,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.17194569999998,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,38105.9,1.0,0.0,1431.2300000000032
0,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.30548050000002,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,36674.67,1.0,1431.2300000000032,302.9300000000003
0,151315,87.16,2.627,0.0,0.0,0.0,0.0,0.0,211.5046621,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,16472.48,1.0,1142.7999999999993,689.1100000000006
0,151315,87.0,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,211.63942110000002,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,16926.17,1.0,689.1100000000006,2070.659999999998
0,151315,86.65,2.6639999999999997,0.0,0.0,0.0,0.0,0.0,211.60336329999998,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,15544.62,1.0,2070.659999999998,2202.8399999999983
0,151315,85.22,2.6189999999999998,0.0,0.0,0.0,0.0,0.0,211.5673056,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,15412.44,1.0,2202.8399999999983,4044.959999999999
0,151315,91.65,3.6839999999999997,0.0,0.0,0.0,0.0,0.0,215.544618,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,17406.68,1.0,208.59999999999854,-3568.1399999999994
0,151315,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,21183.42,1.0,-3568.1399999999994,-3705.6500000000015
0,151315,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.66931069999998,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,21320.93,1.0,-3705.6500000000015,-1028.2299999999996
0,151315,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.73322579999999,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,18643.51,1.0,-1028.2299999999996,2137.0199999999986
0,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,14105.4,1.0,3509.879999999999,0.0
0,151315,85.05,3.4939999999999998,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,17615.28,1.0,0.0,-617.1800000000003
0,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.03841090000003,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,18232.46,1.0,-617.1800000000003,2174.629999999999
0,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.17194569999998,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,15440.65,1.0,2174.629999999999,-4830.950000000001
0,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.30548050000002,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,22446.23,1.0,-4830.950000000001,-1000.4799999999996
0,151315,81.21,2.577,0.0,0.0,0.0,0.0,0.0,211.53124790000004,7.787000000000001,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,15793.87,1.0,2642.710000000001,2194.800000000001
0,151315,82.11,2.582,0.0,0.0,0.0,0.0,0.0,211.5224596,7.787000000000001,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,18194.74,1.0,241.84000000000015,-917.6499999999978
0,151315,80.94,2.6239999999999997,0.0,0.0,0.0,0.0,0.0,211.59722459999998,7.787000000000001,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,19354.23,1.0,-917.6499999999978,314.0600000000013
0,151315,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.962000000000001,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,14537.37,1.0,3899.210000000001,3159.3100000000013
0,151315,79.94,3.5260000000000002,0.0,0.0,0.0,0.0,0.0,216.0410526,7.962000000000001,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,17746.68,1.0,689.9000000000015,-98.89999999999782
0,151315,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.962000000000001,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,18535.48,1.0,-98.89999999999782,577.2800000000025
0,151315,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.71059649999998,7.962000000000001,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,17859.3,1.0,577.2800000000025,98.90000000000146
0,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.58201929999998,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,18322.37,1.0,114.21000000000276,-1179.6399999999994
0,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,19616.22,1.0,-1179.6399999999994,-814.9199999999983
0,151315,76.08,3.6660000000000004,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,19251.5,1.0,-814.9199999999983,-511.22999999999956
0,151315,81.21,2.577,0.0,0.0,0.0,0.0,0.0,211.53124790000004,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,49623.53,1.0,-5035.904999999999,-4427.425000000003
0,151315,82.11,2.582,0.0,0.0,0.0,0.0,0.0,211.5224596,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,45182.5,1.0,-594.875,-94.01499999999942
0,151315,80.94,2.6239999999999997,0.0,0.0,0.0,0.0,0.0,211.59722459999998,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,44681.64,1.0,-94.01499999999942,2110.135000000002
0,151315,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,47659.93,1.0,-3072.3050000000003,-4832.125
0,151315,79.94,3.5260000000000002,0.0,0.0,0.0,0.0,0.0,216.0410526,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,43315.85,1.0,1271.7750000000015,1623.6650000000009
0,151315,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,42963.96,1.0,1623.6650000000009,1196.6849999999977
0,151315,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.71059649999998,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,43390.94,1.0,1196.6849999999977,-1457.4649999999965
0,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.58201929999998,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,47344.5,1.0,-2756.875,94.01499999999942
0,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,44493.61,1.0,94.01499999999942,1046.5550000000003
0,151315,76.08,3.6660000000000004,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,43541.07,1.0,1046.5550000000003,-1197.135000000002
0,151315,81.21,2.577,0.0,0.0,0.0,0.0,0.0,211.53124790000004,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,51159.17,1.0,-39254.965,-7177.594999999999
0,151315,82.11,2.582,0.0,0.0,0.0,0.0,0.0,211.5224596,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,12134.69,1.0,-230.48500000000058,1181.7450000000008
0,151315,80.94,2.6239999999999997,0.0,0.0,0.0,0.0,0.0,211.59722459999998,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,10722.46,1.0,1181.7450000000008,3806.285
0,151315,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,49775.52,1.0,-37871.314999999995,-7700.265000000001
0,151315,79.94,3.5260000000000002,0.0,0.0,0.0,0.0,0.0,216.0410526,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,12778.28,1.0,-874.0750000000007,1491.3250000000007
0,151315,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,10412.88,1.0,1491.3250000000007,2148.6450000000004
0,151315,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.71059649999998,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,9755.56,1.0,2148.6450000000004,1469.375
0,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.58201929999998,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,18368.51,1.0,-6464.3049999999985,-2384.0149999999994
0,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,14288.22,1.0,-2384.0149999999994,-1499.4249999999993
0,151315,76.08,3.6660000000000004,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,13403.63,1.0,-1499.4249999999993,-1181.7450000000008
0,151315,81.21,2.577,0.0,0.0,0.0,0.0,0.0,211.53124790000004,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,36404.6,1.0,-2096.8700000000026,-4014.1500000000015
0,151315,82.11,2.582,0.0,0.0,0.0,0.0,0.0,211.5224596,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,36603.78,1.0,-2296.050000000003,308.7199999999939
0,151315,80.94,2.6239999999999997,0.0,0.0,0.0,0.0,0.0,211.59722459999998,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,33999.01,1.0,308.7199999999939,1810.2999999999956
0,151315,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,37495.2,1.0,-3187.470000000001,-2281.340000000004
0,151315,79.94,3.5260000000000002,0.0,0.0,0.0,0.0,0.0,216.0410526,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,35105.96,1.0,-798.2300000000032,199.6099999999933
0,151315,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,34108.12,1.0,199.6099999999933,1652.6599999999962
0,151315,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.71059649999998,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,32655.07,1.0,1652.6599999999962,1476.9199999999983
0,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.58201929999998,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,39549.27,1.0,-5241.540000000001,-736.3300000000017
0,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,35044.06,1.0,-736.3300000000017,-199.61000000000058
0,151315,76.08,3.6660000000000004,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,34507.34,1.0,-199.61000000000058,-339.6000000000058
0,151315,81.21,2.577,0.0,0.0,0.0,0.0,0.0,211.53124790000004,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,13570.32,1.0,5807.555,3987.3549999999996
0,151315,82.11,2.582,0.0,0.0,0.0,0.0,0.0,211.5224596,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,17776.56,1.0,1601.3149999999987,3515.2649999999994
0,151315,80.94,2.6239999999999997,0.0,0.0,0.0,0.0,0.0,211.59722459999998,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,15862.61,1.0,3515.2649999999994,2338.494999999999
0,151315,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,15478.26,1.0,3899.615,-1055.0349999999999
0,151315,79.94,3.5260000000000002,0.0,0.0,0.0,0.0,0.0,216.0410526,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,19075.78,1.0,302.09500000000116,-8.354999999999563
0,151315,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,19386.23,1.0,-8.354999999999563,-1184.494999999999
0,151315,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.71059649999998,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,20562.37,1.0,-1184.494999999999,2992.505000000001
0,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.58201929999998,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,18236.15,1.0,1141.7249999999985,8.354999999999563
0,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,19369.52,1.0,8.354999999999563,-6420.904999999999
0,151315,76.08,3.6660000000000004,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,25798.78,1.0,-6420.904999999999,-3182.5149999999994
1,151315,78.69,2.565,0.0,0.0,0.0,0.0,0.0,211.49519019999997,7.787000000000001,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,16241.78,1.0,1952.960000000001,0.0
1,151315,76.0,3.5460000000000003,0.0,0.0,0.0,0.0,0.0,215.86105600000002,7.962000000000001,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,15277.27,1.0,2917.470000000001,448.0600000000013
1,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,16680.24,1.0,1514.5,-127.62999999999738
1,151315,78.69,2.565,0.0,0.0,0.0,0.0,0.0,211.49519019999997,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,49015.05,1.0,-3832.550000000003,0.0
1,151315,76.0,3.5460000000000003,0.0,0.0,0.0,0.0,0.0,215.86105600000002,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,49419.75,1.0,-4237.25,1866.6500000000015
1,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,50995.5,1.0,-5813.0,-2162.0
1,151315,78.69,2.565,0.0,0.0,0.0,0.0,0.0,211.49519019999997,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,19081.8,1.0,-6303.519999999999,643.5900000000001
1,151315,76.0,3.5460000000000003,0.0,0.0,0.0,0.0,0.0,215.86105600000002,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,19604.47,1.0,-6826.1900000000005,0.0
1,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,50701.3,1.0,-37923.020000000004,-5590.229999999998
1,151315,78.69,2.565,0.0,0.0,0.0,0.0,0.0,211.49519019999997,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,38321.88,1.0,-1718.0999999999985,0.0
1,151315,76.0,3.5460000000000003,0.0,0.0,0.0,0.0,0.0,215.86105600000002,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,36589.07,1.0,14.709999999999127,1497.8199999999997
1,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,37802.97,1.0,-1199.1900000000023,-2945.489999999998
1,151315,78.69,2.565,0.0,0.0,0.0,0.0,0.0,211.49519019999997,7.787000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,15390.52,1.0,2845.630000000001,459.59000000000015
1,151315,76.0,3.5460000000000003,0.0,0.0,0.0,0.0,0.0,215.86105600000002,7.962000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,20432.91,1.0,-2196.7599999999984,-839.6299999999974
1,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.9079999999999995,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,18615.76,1.0,-379.60999999999694,0.0
0,151315,71.89,2.603,0.0,0.0,0.0,0.0,0.0,211.6719895,7.837999999999999,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,18122.52,1.0,5265.509999999998,3293.84
0,151315,63.93,2.633,0.0,0.0,0.0,0.0,0.0,211.74675440000001,7.837999999999999,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,20094.19,1.0,3293.84,0.0
0,151315,67.18,2.72,0.0,0.0,0.0,0.0,0.0,211.81374359999998,7.837999999999999,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,23388.03,1.0,0.0,-3590.3100000000013
0,151315,69.86,2.725,0.0,0.0,0.0,0.0,0.0,211.8612937,7.837999999999999,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,26978.34,1.0,-3590.3100000000013,-2155.010000000002
0,151315,69.64,2.716,0.0,0.0,0.0,0.0,0.0,211.9088438,7.837999999999999,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,25543.04,1.0,-2155.010000000002,-15252.900000000001
0,151315,69.31,3.285,0.0,0.0,0.0,0.0,0.0,217.0453684,7.8660000000000005,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,18337.68,1.0,5050.3499999999985,2590.449999999997
0,151315,71.74,3.2739999999999996,0.0,0.0,0.0,0.0,0.0,217.3552733,7.8660000000000005,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,20797.58,1.0,2590.449999999997,310.47999999999956
0,151315,63.71,3.353,0.0,0.0,0.0,0.0,0.0,217.5159762,7.8660000000000005,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,23077.55,1.0,310.47999999999956,36.22999999999956
0,151315,66.57,3.372,0.0,0.0,0.0,0.0,0.0,217.67667909999997,7.8660000000000005,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,23351.8,1.0,36.22999999999956,-8191.870000000003
