IsHoliday,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,md1_present,md2_present,md3_present,md4_present,md5_present,Year,Day,Days_Until_Christmas,Black_Friday,Pre_christmas,Type_A,Type_B,Store_1,Store_2,Store_3,Dept_1,Dept_2,Dept_3,Dept_4,Dept_5,Month_1,Month_10,Month_11,Month_12,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Weekly_Sales
0,151315,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.837999999999999,0,0,0,0,0,2010,12,49,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9146.77
0,151315,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.837999999999999,0,0,0,0,0,2010,12,49,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,35008.03
0,151315,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.837999999999999,0,0,0,0,0,2010,12,49,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23698.89
0,37392,62.79,2.728,0.0,0.0,0.0,0.0,0.0,215.32562579999998,7.564,0,0,0,0,0,2010,12,49,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9919.99
0,37392,62.79,2.728,0.0,0.0,0.0,0.0,0.0,215.32562579999998,7.564,0,0,0,0,0,2010,12,49,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7144.7
0,37392,62.79,2.728,0.0,0.0,0.0,0.0,0.0,215.32562579999998,7.564,0,0,0,0,0,2010,12,49,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3534.32
0,37392,62.79,2.728,0.0,0.0,0.0,0.0,0.0,215.32562579999998,7.564,0,0,0,0,0,2010,12,49,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13929.33
0,37392,62.79,2.728,0.0,0.0,0.0,0.0,0.0,215.32562579999998,7.564,0,0,0,0,0,2010,12,49,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5003.46
0,37392,57.72,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,215.2074519,7.564,0,0,0,0,0,2010,19,42,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9856.68
0,37392,57.72,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,215.2074519,7.564,0,0,0,0,0,2010,19,42,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8687.49
0,37392,57.72,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,215.2074519,7.564,0,0,0,0,0,2010,19,42,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3468.65
0,37392,57.72,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,215.2074519,7.564,0,0,0,0,0,2010,19,42,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15414.89
0,37392,57.72,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,215.2074519,7.564,0,0,0,0,0,2010,19,42,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5848.35
0,202307,50.81,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.5470304,8.163,0,0,0,0,0,2010,19,42,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24363.72
0,202307,50.81,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.5470304,8.163,0,0,0,0,0,2010,19,42,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65120.69
0,202307,50.81,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.5470304,8.163,0,0,0,0,0,2010,19,42,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11233.22
0,202307,50.81,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.5470304,8.163,0,0,0,0,0,2010,19,42,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,51524.46
0,202307,50.81,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.5470304,8.163,0,0,0,0,0,2010,19,42,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34318.05
0,151315,51.41,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.88967369999997,7.837999999999999,0,0,0,0,0,2010,19,42,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24716.49
0,151315,51.41,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.88967369999997,7.837999999999999,0,0,0,0,0,2010,19,42,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,37078.61
0,151315,51.41,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.88967369999997,7.837999999999999,0,0,0,0,0,2010,19,42,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9202.11
0,151315,51.41,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.88967369999997,7.837999999999999,0,0,0,0,0,2010,19,42,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41443.25
0,151315,51.41,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.88967369999997,7.837999999999999,0,0,0,0,0,2010,19,42,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19552.84
1,202307,62.98,2.735,0.0,0.0,0.0,0.0,0.0,211.4062867,8.163,0,0,0,0,0,2010,26,35,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24513.63
1,202307,62.98,2.735,0.0,0.0,0.0,0.0,0.0,211.4062867,8.163,0,0,0,0,0,2010,26,35,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66864.2
1,202307,62.98,2.735,0.0,0.0,0.0,0.0,0.0,211.4062867,8.163,0,0,0,0,0,2010,26,35,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15224.16
1,37392,68.71,2.735,0.0,0.0,0.0,0.0,0.0,215.06140249999999,7.564,0,0,0,0,0,2010,26,35,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5111.38
1,37392,68.71,2.735,0.0,0.0,0.0,0.0,0.0,215.06140249999999,7.564,0,0,0,0,0,2010,26,35,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14051.23
1,37392,68.71,2.735,0.0,0.0,0.0,0.0,0.0,215.06140249999999,7.564,0,0,0,0,0,2010,26,35,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4411.18
1,37392,68.71,2.735,0.0,0.0,0.0,0.0,0.0,215.06140249999999,7.564,0,0,0,0,0,2010,26,35,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9123.35
1,202307,62.98,2.735,0.0,0.0,0.0,0.0,0.0,211.4062867,8.163,0,0,0,0,0,2010,26,35,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,102750.26
1,202307,62.98,2.735,0.0,0.0,0.0,0.0,0.0,211.4062867,8.163,0,0,0,0,0,2010,26,35,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,60904.49
1,151315,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.74843330000002,7.837999999999999,0,0,0,0,0,2010,26,35,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18820.29
1,151315,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.74843330000002,7.837999999999999,0,0,0,0,0,2010,26,35,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45681.98
1,151315,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.74843330000002,7.837999999999999,0,0,0,0,0,2010,26,35,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10706.81
1,151315,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.74843330000002,7.837999999999999,0,0,0,0,0,2010,26,35,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,46201.27
1,151315,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.74843330000002,7.837999999999999,0,0,0,0,0,2010,26,35,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,70158.86
1,37392,68.71,2.735,0.0,0.0,0.0,0.0,0.0,215.06140249999999,7.564,0,0,0,0,0,2010,26,35,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,40342.94
0,37392,53.76,2.708,0.0,0.0,0.0,0.0,0.0,214.9153531,7.564,0,0,0,0,0,2010,3,28,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7442.48
0,151315,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.60719300000002,7.837999999999999,0,0,0,0,0,2010,3,28,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22517.56
0,151315,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.60719300000002,7.837999999999999,0,0,0,0,0,2010,3,28,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44405.02
0,151315,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.60719300000002,7.837999999999999,0,0,0,0,0,2010,3,28,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10856.85
0,151315,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.60719300000002,7.837999999999999,0,0,0,0,0,2010,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,37110.55
0,202307,49.33,2.708,0.0,0.0,0.0,0.0,0.0,211.265543,8.163,0,0,0,0,0,2010,3,28,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30662.62
0,151315,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.60719300000002,7.837999999999999,0,0,0,0,0,2010,3,28,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,36472.02
0,202307,49.33,2.708,0.0,0.0,0.0,0.0,0.0,211.265543,8.163,0,0,0,0,0,2010,3,28,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,48750.32
0,202307,49.33,2.708,0.0,0.0,0.0,0.0,0.0,211.265543,8.163,0,0,0,0,0,2010,3,28,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62758.12
0,37392,53.76,2.708,0.0,0.0,0.0,0.0,0.0,214.9153531,7.564,0,0,0,0,0,2010,3,28,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14779.36
0,37392,53.76,2.708,0.0,0.0,0.0,0.0,0.0,214.9153531,7.564,0,0,0,0,0,2010,3,28,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8544.43
0,202307,49.33,2.708,0.0,0.0,0.0,0.0,0.0,211.265543,8.163,0,0,0,0,0,2010,3,28,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15463.76
0,37392,53.76,2.708,0.0,0.0,0.0,0.0,0.0,214.9153531,7.564,0,0,0,0,0,2010,3,28,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16093.58
0,202307,49.33,2.708,0.0,0.0,0.0,0.0,0.0,211.265543,8.163,0,0,0,0,0,2010,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45630.41
0,37392,53.76,2.708,0.0,0.0,0.0,0.0,0.0,214.9153531,7.564,0,0,0,0,0,2010,3,28,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4732.03
0,202307,45.5,2.843,0.0,0.0,0.0,0.0,0.0,211.12479930000003,8.163,0,0,0,0,0,2010,10,21,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44451.34
0,202307,45.5,2.843,0.0,0.0,0.0,0.0,0.0,211.12479930000003,8.163,0,0,0,0,0,2010,10,21,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66513.13
0,202307,45.5,2.843,0.0,0.0,0.0,0.0,0.0,211.12479930000003,8.163,0,0,0,0,0,2010,10,21,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16072.07
0,202307,45.5,2.843,0.0,0.0,0.0,0.0,0.0,211.12479930000003,8.163,0,0,0,0,0,2010,10,21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,48045.66
0,151315,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.837999999999999,0,0,0,0,0,2010,10,21,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11219.78
0,151315,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.837999999999999,0,0,0,0,0,2010,10,21,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,49517.17
0,202307,45.5,2.843,0.0,0.0,0.0,0.0,0.0,211.12479930000003,8.163,0,0,0,0,0,2010,10,21,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,76143.28
0,151315,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.837999999999999,0,0,0,0,0,2010,10,21,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31497.65
0,37392,51.13,2.843,0.0,0.0,0.0,0.0,0.0,214.7693037,7.564,0,0,0,0,0,2010,10,21,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17023.25
0,37392,51.13,2.843,0.0,0.0,0.0,0.0,0.0,214.7693037,7.564,0,0,0,0,0,2010,10,21,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7992.26
0,37392,51.13,2.843,0.0,0.0,0.0,0.0,0.0,214.7693037,7.564,0,0,0,0,0,2010,10,21,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4251.07
0,37392,51.13,2.843,0.0,0.0,0.0,0.0,0.0,214.7693037,7.564,0,0,0,0,0,2010,10,21,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14645.35
0,37392,51.13,2.843,0.0,0.0,0.0,0.0,0.0,214.7693037,7.564,0,0,0,0,0,2010,10,21,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9361.27
0,151315,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.837999999999999,0,0,0,0,0,2010,10,21,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46955.82
0,151315,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.837999999999999,0,0,0,0,0,2010,10,21,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,36364.31
0,202307,47.55,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,211.06454580000002,8.163,0,0,0,0,0,2010,17,14,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64512.46
0,202307,47.55,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,211.06454580000002,8.163,0,0,0,0,0,2010,17,14,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18194.58
0,151315,49.84,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,211.40531239999999,7.837999999999999,0,0,0,0,0,2010,17,14,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,59589.48
0,151315,49.84,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,211.40531239999999,7.837999999999999,0,0,0,0,0,2010,17,14,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39154.41
0,151315,49.84,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,211.40531239999999,7.837999999999999,0,0,0,0,0,2010,17,14,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11986.84
0,151315,49.84,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,211.40531239999999,7.837999999999999,0,0,0,0,0,2010,17,14,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49303.28
0,151315,49.84,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,211.40531239999999,7.837999999999999,0,0,0,0,0,2010,17,14,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44912.86
0,37392,52.2,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,214.704919,7.564,0,0,0,0,0,2010,17,14,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7911.44
0,37392,52.2,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,214.704919,7.564,0,0,0,0,0,2010,17,14,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4951.06
0,37392,52.2,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,214.704919,7.564,0,0,0,0,0,2010,17,14,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15027.83
0,37392,52.2,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,214.704919,7.564,0,0,0,0,0,2010,17,14,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14138.92
0,37392,52.2,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,214.704919,7.564,0,0,0,0,0,2010,17,14,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,26719.89
0,202307,47.55,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,211.06454580000002,8.163,0,0,0,0,0,2010,17,14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,50651.28
0,202307,47.55,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,211.06454580000002,8.163,0,0,0,0,0,2010,17,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74559.82
0,202307,47.55,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,211.06454580000002,8.163,0,0,0,0,0,2010,17,14,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,90724.19
0,37392,57.16,2.886,0.0,0.0,0.0,0.0,0.0,214.70178280000002,7.564,0,0,0,0,0,2010,24,7,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,35871.07
0,151315,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.837999999999999,0,0,0,0,0,2010,24,7,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55931.23
0,202307,49.97,2.886,0.0,0.0,0.0,0.0,0.0,211.06465989999998,8.163,0,0,0,0,0,2010,24,7,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82523.73
0,202307,49.97,2.886,0.0,0.0,0.0,0.0,0.0,211.06465989999998,8.163,0,0,0,0,0,2010,24,7,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91738.44
0,202307,49.97,2.886,0.0,0.0,0.0,0.0,0.0,211.06465989999998,8.163,0,0,0,0,0,2010,24,7,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21725.62
0,151315,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.837999999999999,0,0,0,0,0,2010,24,7,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,47893.23
0,151315,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.837999999999999,0,0,0,0,0,2010,24,7,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,85676.09
0,151315,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.837999999999999,0,0,0,0,0,2010,24,7,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12080.36
0,37392,57.16,2.886,0.0,0.0,0.0,0.0,0.0,214.70178280000002,7.564,0,0,0,0,0,2010,24,7,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5107.51
0,37392,57.16,2.886,0.0,0.0,0.0,0.0,0.0,214.70178280000002,7.564,0,0,0,0,0,2010,24,7,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16877.14
0,37392,57.16,2.886,0.0,0.0,0.0,0.0,0.0,214.70178280000002,7.564,0,0,0,0,0,2010,24,7,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12351.12
0,151315,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.837999999999999,0,0,0,0,0,2010,24,7,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59889.32
0,202307,49.97,2.886,0.0,0.0,0.0,0.0,0.0,211.06465989999998,8.163,0,0,0,0,0,2010,24,7,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,62586.93
0,202307,49.97,2.886,0.0,0.0,0.0,0.0,0.0,211.06465989999998,8.163,0,0,0,0,0,2010,24,7,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,150343.42
0,37392,57.16,2.886,0.0,0.0,0.0,0.0,0.0,214.70178280000002,7.564,0,0,0,0,0,2010,24,7,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9602.35
1,151315,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.837999999999999,0,0,0,0,0,2010,31,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,32280.82
1,151315,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.837999999999999,0,0,0,0,0,2010,31,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35819.83
1,151315,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.837999999999999,0,0,0,0,0,2010,31,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19124.58
1,37392,53.2,2.943,0.0,0.0,0.0,0.0,0.0,214.6986466,7.564,0,0,0,0,0,2010,31,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11422.82
1,151315,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.837999999999999,0,0,0,0,0,2010,31,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8266.14
1,151315,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.837999999999999,0,0,0,0,0,2010,31,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,36913.8
1,37392,53.2,2.943,0.0,0.0,0.0,0.0,0.0,214.6986466,7.564,0,0,0,0,0,2010,31,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13584.29
1,37392,53.2,2.943,0.0,0.0,0.0,0.0,0.0,214.6986466,7.564,0,0,0,0,0,2010,31,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2771.75
1,37392,53.2,2.943,0.0,0.0,0.0,0.0,0.0,214.6986466,7.564,0,0,0,0,0,2010,31,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5375.83
1,202307,47.3,2.943,0.0,0.0,0.0,0.0,0.0,211.06477400000003,8.163,0,0,0,0,0,2010,31,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38706.43
1,202307,47.3,2.943,0.0,0.0,0.0,0.0,0.0,211.06477400000003,8.163,0,0,0,0,0,2010,31,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,46856.39
1,202307,47.3,2.943,0.0,0.0,0.0,0.0,0.0,211.06477400000003,8.163,0,0,0,0,0,2010,31,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8846.2
1,202307,47.3,2.943,0.0,0.0,0.0,0.0,0.0,211.06477400000003,8.163,0,0,0,0,0,2010,31,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55375.52
1,202307,47.3,2.943,0.0,0.0,0.0,0.0,0.0,211.06477400000003,8.163,0,0,0,0,0,2010,31,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28482.71
1,37392,53.2,2.943,0.0,0.0,0.0,0.0,0.0,214.6986466,7.564,0,0,0,0,0,2010,31,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9594.35
0,37392,53.35,2.9760000000000004,0.0,0.0,0.0,0.0,0.0,214.69551040000002,7.551,0,0,0,0,0,2011,7,358,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9060.68
0,37392,53.35,2.9760000000000004,0.0,0.0,0.0,0.0,0.0,214.69551040000002,7.551,0,0,0,0,0,2011,7,358,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4150.96
0,37392,53.35,2.9760000000000004,0.0,0.0,0.0,0.0,0.0,214.69551040000002,7.551,0,0,0,0,0,2011,7,358,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15543.04
0,37392,53.35,2.9760000000000004,0.0,0.0,0.0,0.0,0.0,214.69551040000002,7.551,0,0,0,0,0,2011,7,358,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5598.68
